user_id,history_purchases,coil_socio_1,coil_socio_2,coil_socio_3,coil_socio_4,coil_socio_5,coil_socio_6,coil_socio_7,coil_socio_8,coil_socio_9,coil_socio_10,coil_socio_11,coil_socio_12,coil_socio_13,coil_socio_14,coil_socio_15,coil_socio_16,coil_socio_17,coil_socio_18,coil_socio_19,coil_socio_20,coil_socio_21,coil_socio_22,coil_socio_23,coil_socio_24,coil_socio_25,coil_socio_26,coil_socio_27,coil_socio_28,coil_socio_29,coil_socio_30,coil_socio_31,coil_socio_32,coil_socio_33,coil_socio_34,coil_socio_35,coil_socio_36,coil_socio_37,coil_socio_38,coil_socio_39,coil_socio_40,coil_socio_41,coil_socio_42,coil_socio_43,social_category_idx,age_group_idx,avg_income_level,car_ownership,household_size,religion_idx,marital_status_idx,has_caravan
UCI000060,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",30.0,1.0,3.0,3.0,7.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,1.0,4.0,5.0,1.0,3.0,5.0,3.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,7.0,4.0,0.0,5.0,7.0,2.0,2.0,2.0,2.0,4.0,1.0,6.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000061,Y号码特殊车险,30.0,1.0,2.0,4.0,7.0,0.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,9.0,0.0,5.0,0.0,4.0,5.0,4.0,5.0,3.0,2.0,0.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000062,"Y号码特殊车险,KK号码丧葬险",36.0,1.0,3.0,3.0,8.0,1.0,4.0,1.0,4.0,6.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,3.0,7.0,2.0,3.0,4.0,2.0,1.0,1.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000063,,34.0,1.0,3.0,3.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,7.0,5.0,4.0,0.0,5.0,4.0,0.0,2.0,3.0,2.0,3.0,8.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000064,,23.0,2.0,1.0,1.0,5.0,0.0,2.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,9.0,0.0,7.0,0.0,2.0,9.0,0.0,4.0,4.0,2.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000065,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",11.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,5.0,0.0,2.0,7.0,7.0,2.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,4.0,0.0,2.0,8.0,1.0,2.0,0.0,7.0,7.0,2.0,6.0,3.0,0.0,2.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000066,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",33.0,1.0,4.0,2.0,8.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,9.0,7.0,2.0,0.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000067,,36.0,1.0,3.0,3.0,8.0,0.0,6.0,1.0,2.0,7.0,1.0,2.0,1.0,4.0,4.0,1.0,2.0,6.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,6.0,1.0,5.0,4.0,5.0,2.0,3.0,6.0,3.0,2.0,5.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000068,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",13.0,1.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000069,DD号码农机责任险,36.0,1.0,3.0,4.0,8.0,4.0,3.0,0.0,2.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,3.0,0.0,3.0,6.0,0.0,7.0,2.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000070,,29.0,1.0,2.0,5.0,7.0,2.0,2.0,2.0,4.0,6.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,4.0,5.0,9.0,0.0,4.0,3.0,3.0,9.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000071,"S号码亲属责任险,NN号码家庭险",9.0,2.0,3.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,3.0,0.0,4.0,2.0,0.0,7.0,2.0,7.0,2.0,0.0,6.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000072,KK号码丧葬险,25.0,1.0,2.0,5.0,6.0,1.0,5.0,2.0,2.0,5.0,1.0,3.0,4.0,5.0,1.0,1.0,5.0,4.0,3.0,1.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,3.0,7.0,1.0,1.0,5.0,4.0,4.0,4.0,2.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000073,KK号码丧葬险,32.0,1.0,3.0,4.0,7.0,1.0,5.0,1.0,3.0,8.0,1.0,1.0,2.0,5.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,5.0,7.0,0.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000074,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",8.0,2.0,3.0,3.0,2.0,0.0,5.0,2.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,0.0,0.0,4.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,8.0,8.0,0.0,1.0,6.0,3.0,0.0,5.0,4.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000075,"V号码人寿储蓄险,Y号码特殊车险,GG号码微型车险,KK号码丧葬险",11.0,1.0,3.0,2.0,3.0,1.0,4.0,0.0,5.0,6.0,2.0,1.0,2.0,3.0,5.0,3.0,6.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,7.0,7.0,2.0,0.0,5.0,4.0,1.0,0.0,5.0,3.0,0.0,6.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000076,Y号码特殊车险,3.0,1.0,3.0,4.0,1.0,0.0,5.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,4.0,3.0,2.0,2.0,7.0,6.0,0.0,3.0,8.0,1.0,2.0,4.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000077,FF号码拖车险,38.0,1.0,2.0,3.0,9.0,0.0,4.0,2.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,0.0,3.0,6.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,6.0,1.0,3.0,6.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000078,"V号码人寿储蓄险,KK号码丧葬险",11.0,1.0,2.0,3.0,3.0,0.0,6.0,1.0,2.0,7.0,1.0,1.0,1.0,8.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,0.0,8.0,1.0,1.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000079,,3.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,4.0,8.0,1.0,0.0,0.0,7.0,2.0,4.0,3.0,3.0,6.0,0.0,0.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,3.0,3.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000080,Y号码特殊车险,13.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,3.0,4.0,3.0,0.0,1.0,8.0,7.0,2.0,0.0,8.0,1.0,1.0,3.0,6.0,1.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000081,"V号码人寿储蓄险,KK号码丧葬险",3.0,1.0,2.0,3.0,1.0,0.0,6.0,1.0,3.0,5.0,0.0,4.0,3.0,3.0,4.0,1.0,3.0,5.0,1.0,0.0,1.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,7.0,7.0,0.0,2.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000082,Y号码特殊车险,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,5.0,5.0,6.0,2.0,1.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000083,"V号码人寿储蓄险,Y号码特殊车险",1.0,1.0,3.0,3.0,1.0,6.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,6.0,1.0,0.0,3.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,0.0,9.0,7.0,2.0,1.0,1.0,8.0,1.0,0.0,3.0,5.0,0.0,8.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI000084,KK号码丧葬险,41.0,1.0,3.0,3.0,10.0,0.0,6.0,1.0,2.0,6.0,0.0,3.0,2.0,3.0,5.0,1.0,2.0,6.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,7.0,7.0,0.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000085,Y号码特殊车险,23.0,1.0,2.0,1.0,5.0,0.0,2.0,2.0,6.0,4.0,2.0,4.0,2.0,5.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,9.0,0.0,4.0,0.0,5.0,8.0,1.0,4.0,2.0,4.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000086,"V号码人寿储蓄险,KK号码丧葬险",38.0,1.0,3.0,3.0,9.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,7.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000087,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",1.0,1.0,3.0,3.0,1.0,1.0,7.0,0.0,2.0,8.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,0.0,5.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI000088,"S号码亲属责任险,V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险,NN号码家庭险",39.0,1.0,4.0,2.0,9.0,2.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,4.0,2.0,0.0,0.0,3.0,5.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,9.0,9.0,0.0,0.0,7.0,2.0,0.0,5.0,4.0,0.0,0.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000089,,36.0,1.0,1.0,2.0,8.0,0.0,6.0,1.0,2.0,1.0,2.0,6.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,9.0,0.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000090,"V号码人寿储蓄险,KK号码丧葬险",38.0,1.0,2.0,2.0,9.0,0.0,4.0,2.0,4.0,7.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,8.0,1.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,1.0,8.0,0.0,3.0,6.0,7.0,1.0,1.0,8.0,1.0,0.0,7.0,2.0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000091,"S号码亲属责任险,NN号码家庭险",9.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,5.0,7.0,1.0,1.0,0.0,4.0,5.0,0.0,6.0,3.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,4.0,3.0,3.0,0.0,9.0,6.0,2.0,2.0,8.0,1.0,0.0,6.0,0.0,3.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000092,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",8.0,1.0,5.0,3.0,2.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,8.0,5.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000093,"V号码人寿储蓄险,KK号码丧葬险",3.0,2.0,3.0,3.0,1.0,0.0,6.0,1.0,2.0,6.0,0.0,3.0,1.0,4.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,6.0,7.0,0.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000094,"P号码剩余价值险,V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",26.0,1.0,1.0,5.0,6.0,0.0,4.0,2.0,4.0,3.0,0.0,6.0,6.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,1.0,4.0,5.0,0.0,8.0,1.0,3.0,0.0,6.0,9.0,0.0,2.0,5.0,2.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI000095,"A号码次标准车险,V号码人寿储蓄险,Y号码特殊车险",39.0,1.0,2.0,3.0,9.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,6.0,3.0,7.0,0.0,2.0,7.0,2.0,1.0,3.0,3.0,2.0,0.0,6.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000096,FF号码拖车险,11.0,1.0,3.0,3.0,3.0,0.0,8.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,0.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,6.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000097,"Y号码特殊车险,II号码残障险,KK号码丧葬险",39.0,1.0,2.0,3.0,9.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,3.0,9.0,0.0,0.0,9.0,0.0,3.0,4.0,3.0,1.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI000098,,9.0,1.0,2.0,3.0,3.0,0.0,6.0,1.0,2.0,7.0,1.0,1.0,5.0,1.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,9.0,0.0,8.0,1.0,1.0,4.0,5.0,0.0,5.0,4.0,0.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,1
UCI000099,,36.0,1.0,2.0,4.0,8.0,2.0,4.0,2.0,2.0,7.0,0.0,2.0,2.0,4.0,3.0,1.0,5.0,4.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,0.0,2.0,7.0,5.0,3.0,2.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,1
UCI000100,"V号码人寿储蓄险,KK号码丧葬险",24.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,1.0,3.0,4.0,2.0,8.0,1.0,7.0,0.0,2.0,6.0,3.0,5.0,3.0,1.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000101,Y号码特殊车险,33.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,6.0,1.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000102,,1.0,1.0,3.0,4.0,1.0,0.0,6.0,2.0,2.0,9.0,0.0,0.0,0.0,4.0,5.0,3.0,6.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,6.0,0.0,6.0,3.0,0.0,0.0,4.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI000103,"V号码人寿储蓄险,KK号码丧葬险",33.0,1.0,4.0,2.0,8.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,0.0,0.0,9.0,7.0,2.0,0.0,6.0,3.0,0.0,6.0,3.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000104,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",11.0,2.0,2.0,5.0,3.0,2.0,4.0,4.0,0.0,5.0,0.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,4.0,0.0,9.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000105,,37.0,1.0,3.0,3.0,8.0,2.0,6.0,1.0,2.0,7.0,1.0,2.0,0.0,3.0,6.0,4.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,2.0,3.0,2.0,2.0,7.0,7.0,2.0,0.0,5.0,4.0,2.0,2.0,3.0,3.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000106,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",24.0,2.0,2.0,2.0,5.0,0.0,3.0,1.0,6.0,4.0,1.0,5.0,3.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,5.0,1.0,3.0,8.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI000107,Y号码特殊车险,2.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,2.0,4.0,4.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,2.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000108,"V号码人寿储蓄险,KK号码丧葬险",23.0,1.0,2.0,2.0,5.0,3.0,3.0,0.0,4.0,6.0,0.0,3.0,4.0,2.0,4.0,3.0,5.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,6.0,3.0,7.0,1.0,1.0,2.0,7.0,2.0,3.0,3.0,3.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000109,"X号码火灾盗窃险,Y号码特殊车险,KK号码丧葬险",37.0,1.0,2.0,2.0,8.0,0.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,7.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI000110,"V号码人寿储蓄险,Y号码特殊车险,AA号码法律费用险,KK号码丧葬险",36.0,1.0,4.0,3.0,8.0,1.0,4.0,2.0,3.0,7.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,6.0,2.0,2.0,7.0,2.0,0.0,4.0,5.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000111,V号码人寿储蓄险,8.0,1.0,4.0,3.0,2.0,2.0,5.0,1.0,2.0,6.0,1.0,3.0,0.0,2.0,7.0,4.0,4.0,2.0,3.0,1.0,0.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,8.0,8.0,0.0,1.0,6.0,3.0,1.0,3.0,4.0,3.0,1.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000112,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险,OO号码个人责任险",23.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,9.0,0.0,5.0,3.0,3.0,9.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000113,Y号码特殊车险,33.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,5.0,4.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,0.0,9.0,4.0,4.0,2.0,6.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000114,Y号码特殊车险,34.0,2.0,4.0,3.0,8.0,2.0,4.0,2.0,3.0,7.0,0.0,2.0,1.0,3.0,5.0,4.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,4.0,0.0,0.0,8.0,1.0,6.0,3.0,0.0,0.0,9.0,0.0,4.0,4.0,1.0,1.0,6.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000115,,33.0,1.0,3.0,3.0,8.0,0.0,7.0,1.0,2.0,8.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,0.0,9.0,7.0,1.0,2.0,6.0,3.0,0.0,5.0,4.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000116,Y号码特殊车险,22.0,3.0,2.0,4.0,5.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,5.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,6.0,8.0,1.0,7.0,2.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000117,"V号码人寿储蓄险,KK号码丧葬险",34.0,1.0,2.0,3.0,8.0,0.0,5.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,6.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,5.0,0.0,2.0,7.0,7.0,0.0,2.0,8.0,1.0,2.0,5.0,2.0,0.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI000118,KK号码丧葬险,33.0,1.0,3.0,3.0,8.0,0.0,2.0,2.0,6.0,6.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,0.0,7.0,1.0,8.0,1.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000119,"S号码亲属责任险,V号码人寿储蓄险,II号码残障险",8.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,0.0,6.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,9.0,6.0,1.0,2.0,7.0,2.0,0.0,0.0,9.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI000120,Y号码特殊车险,33.0,1.0,3.0,3.0,8.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,2.0,3.0,4.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,2.0,4.0,5.0,3.0,2.0,4.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI000121,"P号码剩余价值险,KK号码丧葬险",37.0,1.0,3.0,3.0,8.0,3.0,3.0,0.0,3.0,7.0,2.0,1.0,1.0,6.0,3.0,0.0,2.0,7.0,1.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,1.0,7.0,1.0,6.0,3.0,7.0,1.0,2.0,7.0,2.0,5.0,3.0,1.0,1.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
